user_id,Age,Gender,Location,product_id,Product,Brand,Gender_category,Brand_category,product_category,category,cost
000020,53,F,Delhi,746,Adidas T-shirt,Adidas,F,Adidas,T-shirt,Fashion,916 INR
000016,21,M,Coimbatore,747,Cetaphil Face Wash,Cetaphil,M,Cetaphil,Face Wash,Beauty & Personal Care,164 INR
000015,49,M,Vadodara,748,Mamaearth Face Wash,Mamaearth,M,Mamaearth,Face Wash,Beauty & Personal Care,247 INR
000038,45,M,Thiruvananthapuram,749,Wrangler Jeans,Wrangler,M,Wrangler,Jeans,Fashion,4212 INR
000024,60,M,Vadodara,750,Levi's Jeans,Levi's,M,Levi's,Jeans,Fashion,4956 INR
000065,53,M,Indore,751,Philips Mixer Grinder,Philips,M,Philips,Mixer Grinder,Home & Kitchen,7838 INR
000048,34,M,Bhopal,752,HP Laptop,HP,M,HP,Laptop,Electronics,61604 INR
000094,60,M,Patna,753,Wrangler Jeans,Wrangler,M,Wrangler,Jeans,Fashion,1163 INR
000046,52,F,Kolkata,754,Butterfly Mixer Grinder,Butterfly,F,Butterfly,Mixer Grinder,Home & Kitchen,4486 INR
000018,22,F,Bangalore,755,Adidas T-shirt,Adidas,F,Adidas,T-shirt,Fashion,389 INR
000026,20,F,Chandigarh,756,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,2524 INR
000061,34,M,Mumbai,757,H&M T-shirt,H&M,M,H&M,T-shirt,Fashion,1899 INR
000007,59,F,Jaipur,758,HP Laptop,HP,F,HP,Laptop,Electronics,87272 INR
000052,46,F,Lucknow,759,Noise Smartwatch,Noise,F,Noise,Smartwatch,Electronics,47355 INR
000064,41,F,Chennai,760,Nike Sneakers,Nike,F,Nike,Sneakers,Fashion,9055 INR
000078,29,F,Lucknow,761,Apple Laptop,Apple,F,Apple,Laptop,Electronics,72981 INR
000085,36,F,Nagpur,762,Cetaphil Face Wash,Cetaphil,F,Cetaphil,Face Wash,Beauty & Personal Care,270 INR
000089,46,F,Nagpur,763,Xiaomi Smartphone,Xiaomi,F,Xiaomi,Smartphone,Electronics,95589 INR
000056,35,M,Chennai,764,Puma Sneakers,Puma,M,Puma,Sneakers,Fashion,10406 INR
000096,28,M,Hyderabad,765,Cetaphil Face Wash,Cetaphil,M,Cetaphil,Face Wash,Beauty & Personal Care,135 INR
000017,22,M,Bhopal,766,Spykar Jeans,Spykar,M,Spykar,Jeans,Fashion,1065 INR
000078,27,F,Bhopal,767,Spykar Jeans,Spykar,F,Spykar,Jeans,Fashion,1429 INR
000074,26,F,Indore,768,Lee Jeans,Lee,F,Lee,Jeans,Fashion,2844 INR
000015,19,M,Visakhapatnam,769,Boldfit Yoga Mat,Boldfit,M,Boldfit,Yoga Mat,Sports & Outdoors,2600 INR
000016,34,F,Nagpur,770,Sony Earbuds,Sony,F,Sony,Earbuds,Electronics,17095 INR
000026,25,M,Chennai,771,Prestige Mixer Grinder,Prestige,M,Prestige,Mixer Grinder,Home & Kitchen,8792 INR
000012,38,F,Chennai,772,Domyos Yoga Mat,Domyos,F,Domyos,Yoga Mat,Sports & Outdoors,1528 INR
000021,58,M,Bhopal,773,Decathlon Yoga Mat,Decathlon,M,Decathlon,Yoga Mat,Sports & Outdoors,797 INR
000026,26,M,Visakhapatnam,774,Xiaomi Smartphone,Xiaomi,M,Xiaomi,Smartphone,Electronics,87616 INR
000074,41,F,Surat,775,Apple Smartwatch,Apple,F,Apple,Smartwatch,Electronics,6308 INR
000040,43,F,Vadodara,776,Reebok Sneakers,Reebok,F,Reebok,Sneakers,Fashion,11419 INR
000010,26,F,Chennai,777,Butterfly Mixer Grinder,Butterfly,F,Butterfly,Mixer Grinder,Home & Kitchen,9976 INR
000045,26,M,Hyderabad,778,Nike Sneakers,Nike,M,Nike,Sneakers,Fashion,4034 INR
000067,27,F,Kolkata,779,Fitbit Smartwatch,Fitbit,F,Fitbit,Smartwatch,Electronics,48486 INR
000029,40,F,Chennai,780,Adidas T-shirt,Adidas,F,Adidas,T-shirt,Fashion,1600 INR
000071,35,M,Chandigarh,781,Himalaya Face Wash,Himalaya,M,Himalaya,Face Wash,Beauty & Personal Care,614 INR
000083,28,M,Kolkata,782,Ponds Face Wash,Ponds,M,Ponds,Face Wash,Beauty & Personal Care,677 INR
000006,19,M,Bangalore,783,Ponds Face Wash,Ponds,M,Ponds,Face Wash,Beauty & Personal Care,766 INR
000027,54,F,Thiruvananthapuram,784,OnePlus Smartphone,OnePlus,F,OnePlus,Smartphone,Electronics,97203 INR
000070,36,F,Visakhapatnam,785,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,10746 INR
000059,22,M,Kolkata,786,Butterfly Mixer Grinder,Butterfly,M,Butterfly,Mixer Grinder,Home & Kitchen,9433 INR
000060,31,F,Thiruvananthapuram,787,Fitbit Smartwatch,Fitbit,F,Fitbit,Smartwatch,Electronics,49078 INR
000041,40,F,Hyderabad,788,Levi's Jeans,Levi's,F,Levi's,Jeans,Fashion,3414 INR
000031,47,M,Jaipur,789,Prestige Mixer Grinder,Prestige,M,Prestige,Mixer Grinder,Home & Kitchen,3808 INR
000013,21,F,Indore,790,Cetaphil Face Wash,Cetaphil,F,Cetaphil,Face Wash,Beauty & Personal Care,354 INR
000021,38,F,Mumbai,791,Noise Smartwatch,Noise,F,Noise,Smartwatch,Electronics,35733 INR
000060,49,F,Visakhapatnam,792,Apple Smartphone,Apple,F,Apple,Smartphone,Electronics,66543 INR
000065,47,M,Mumbai,793,Ponds Face Wash,Ponds,M,Ponds,Face Wash,Beauty & Personal Care,149 INR
000007,36,F,Thiruvananthapuram,794,Bajaj Mixer Grinder,Bajaj,F,Bajaj,Mixer Grinder,Home & Kitchen,1633 INR
000014,45,M,Jaipur,795,Spykar Jeans,Spykar,M,Spykar,Jeans,Fashion,3797 INR
000006,43,M,Patna,796,Decathlon Yoga Mat,Decathlon,M,Decathlon,Yoga Mat,Sports & Outdoors,1784 INR
000071,36,M,Indore,797,Boldfit Yoga Mat,Boldfit,M,Boldfit,Yoga Mat,Sports & Outdoors,2552 INR
000036,57,M,Hyderabad,798,Lenovo Laptop,Lenovo,M,Lenovo,Laptop,Electronics,78915 INR
000044,53,F,Hyderabad,799,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,17386 INR
000006,20,M,Hyderabad,800,Spykar Jeans,Spykar,M,Spykar,Jeans,Fashion,4543 INR
000020,56,M,Lucknow,801,Ponds Face Wash,Ponds,M,Ponds,Face Wash,Beauty & Personal Care,266 INR
000051,57,F,Patna,802,Spykar Jeans,Spykar,F,Spykar,Jeans,Fashion,3255 INR
000061,19,F,Lucknow,803,Lenovo Laptop,Lenovo,F,Lenovo,Laptop,Electronics,106507 INR
000040,58,M,Thiruvananthapuram,804,Bajaj Mixer Grinder,Bajaj,M,Bajaj,Mixer Grinder,Home & Kitchen,5228 INR
000093,21,F,Kolkata,805,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,905 INR
000088,33,M,Patna,806,Dell Laptop,Dell,M,Dell,Laptop,Electronics,32482 INR
000057,38,F,Hyderabad,807,Adidas Sneakers,Adidas,F,Adidas,Sneakers,Fashion,8723 INR
000065,57,F,Bangalore,808,Samsung Smartwatch,Samsung,F,Samsung,Smartwatch,Electronics,38758 INR
000042,60,F,Vadodara,809,Puma Sneakers,Puma,F,Puma,Sneakers,Fashion,4837 INR
000059,52,F,Surat,810,Lee Jeans,Lee,F,Lee,Jeans,Fashion,4766 INR
000025,33,F,Surat,811,Adidas T-shirt,Adidas,F,Adidas,T-shirt,Fashion,909 INR
000099,36,M,Visakhapatnam,812,Spykar Jeans,Spykar,M,Spykar,Jeans,Fashion,3657 INR
000072,35,F,Delhi,813,Cetaphil Face Wash,Cetaphil,F,Cetaphil,Face Wash,Beauty & Personal Care,504 INR
000045,27,F,Bangalore,814,Nike T-shirt,Nike,F,Nike,T-shirt,Fashion,1009 INR
000057,59,F,Visakhapatnam,815,JBL Earbuds,JBL,F,JBL,Earbuds,Electronics,18648 INR
000035,53,F,Hyderabad,816,Asus Laptop,Asus,F,Asus,Laptop,Electronics,127110 INR
000076,33,M,Bangalore,817,Decathlon Yoga Mat,Decathlon,M,Decathlon,Yoga Mat,Sports & Outdoors,2913 INR
000030,21,M,Coimbatore,818,Spykar Jeans,Spykar,M,Spykar,Jeans,Fashion,1623 INR
000088,26,M,Surat,819,Noise Smartwatch,Noise,M,Noise,Smartwatch,Electronics,44787 INR
000061,48,M,Chandigarh,820,Lee Jeans,Lee,M,Lee,Jeans,Fashion,1284 INR
000099,23,M,Surat,821,Samsung Smartphone,Samsung,M,Samsung,Smartphone,Electronics,69773 INR
000023,20,F,Visakhapatnam,822,Fitbit Smartwatch,Fitbit,F,Fitbit,Smartwatch,Electronics,4455 INR
000002,37,M,Lucknow,823,Uniqlo T-shirt,Uniqlo,M,Uniqlo,T-shirt,Fashion,1613 INR
000070,51,F,Hyderabad,824,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,1417 INR
000025,25,F,Kolkata,825,Bajaj Mixer Grinder,Bajaj,F,Bajaj,Mixer Grinder,Home & Kitchen,4550 INR
000002,39,F,Patna,826,JBL Earbuds,JBL,F,JBL,Earbuds,Electronics,14287 INR
000055,50,F,Chennai,827,Nike Sneakers,Nike,F,Nike,Sneakers,Fashion,5027 INR
000018,48,F,Pune,828,Xiaomi Smartphone,Xiaomi,F,Xiaomi,Smartphone,Electronics,65275 INR
000031,46,F,Lucknow,829,Puma T-shirt,Puma,F,Puma,T-shirt,Fashion,1780 INR
000074,18,F,Bhopal,830,boAt Earbuds,boAt,F,boAt,Earbuds,Electronics,4873 INR
000060,37,M,Indore,831,Domyos Yoga Mat,Domyos,M,Domyos,Yoga Mat,Sports & Outdoors,780 INR
000082,36,F,Thiruvananthapuram,832,JBL Earbuds,JBL,F,JBL,Earbuds,Electronics,5376 INR
000062,27,F,Thiruvananthapuram,833,Spykar Jeans,Spykar,F,Spykar,Jeans,Fashion,4657 INR
000097,52,M,Pune,834,Himalaya Face Wash,Himalaya,M,Himalaya,Face Wash,Beauty & Personal Care,638 INR
000058,51,F,Chennai,835,Himalaya Face Wash,Himalaya,F,Himalaya,Face Wash,Beauty & Personal Care,163 INR
000071,50,M,Patna,836,Decathlon Yoga Mat,Decathlon,M,Decathlon,Yoga Mat,Sports & Outdoors,973 INR
000042,51,F,Delhi,837,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,3979 INR
000066,46,M,Nagpur,838,Noise Smartwatch,Noise,M,Noise,Smartwatch,Electronics,31936 INR
000073,21,F,Chandigarh,839,OnePlus Smartphone,OnePlus,F,OnePlus,Smartphone,Electronics,48352 INR
000001,31,M,Bangalore,840,Puma Sneakers,Puma,M,Puma,Sneakers,Fashion,3044 INR
000070,21,M,Visakhapatnam,841,Xiaomi Smartphone,Xiaomi,M,Xiaomi,Smartphone,Electronics,68591 INR
000024,26,F,Bhopal,842,Reebok Sneakers,Reebok,F,Reebok,Sneakers,Fashion,8184 INR
000049,23,M,Bhopal,843,Dell Laptop,Dell,M,Dell,Laptop,Electronics,100419 INR
000051,51,M,Pune,844,Apple Smartphone,Apple,M,Apple,Smartphone,Electronics,54107 INR
000060,52,F,Surat,845,Adidas Sneakers,Adidas,F,Adidas,Sneakers,Fashion,6055 INR
000059,40,M,Jaipur,846,boAt Earbuds,boAt,M,boAt,Earbuds,Electronics,2055 INR
000085,44,M,Pune,847,boAt Earbuds,boAt,M,boAt,Earbuds,Electronics,4306 INR
000077,20,F,Thiruvananthapuram,848,Samsung Smartphone,Samsung,F,Samsung,Smartphone,Electronics,20798 INR
000052,46,M,Surat,849,boAt Earbuds,boAt,M,boAt,Earbuds,Electronics,5591 INR
000065,36,M,Patna,850,Lee Jeans,Lee,M,Lee,Jeans,Fashion,2740 INR
000039,27,M,Coimbatore,851,H&M T-shirt,H&M,M,H&M,T-shirt,Fashion,424 INR
000072,55,M,Coimbatore,852,Boldfit Yoga Mat,Boldfit,M,Boldfit,Yoga Mat,Sports & Outdoors,492 INR
000045,59,F,Vadodara,853,Spykar Jeans,Spykar,F,Spykar,Jeans,Fashion,4144 INR
000020,37,F,Kolkata,854,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,1287 INR
000029,37,M,Nagpur,855,Realme Smartphone,Realme,M,Realme,Smartphone,Electronics,69090 INR
000054,53,M,Indore,856,Sony Earbuds,Sony,M,Sony,Earbuds,Electronics,7662 INR
000043,59,M,Nagpur,857,Levi's Jeans,Levi's,M,Levi's,Jeans,Fashion,2360 INR
000007,35,F,Thiruvananthapuram,858,Himalaya Face Wash,Himalaya,F,Himalaya,Face Wash,Beauty & Personal Care,174 INR
000025,55,M,Visakhapatnam,859,Sony Earbuds,Sony,M,Sony,Earbuds,Electronics,10934 INR
000002,31,M,Delhi,860,Prestige Mixer Grinder,Prestige,M,Prestige,Mixer Grinder,Home & Kitchen,4850 INR
000051,33,F,Chandigarh,861,Reebok Sneakers,Reebok,F,Reebok,Sneakers,Fashion,10743 INR
000084,40,F,Jaipur,862,Spykar Jeans,Spykar,F,Spykar,Jeans,Fashion,4617 INR
000013,48,F,Mumbai,863,Lee Jeans,Lee,F,Lee,Jeans,Fashion,4190 INR
000006,54,M,Hyderabad,864,Xiaomi Smartphone,Xiaomi,M,Xiaomi,Smartphone,Electronics,87523 INR
000075,55,F,Chandigarh,865,Samsung Smartwatch,Samsung,F,Samsung,Smartwatch,Electronics,23618 INR
000030,42,M,Visakhapatnam,866,Domyos Yoga Mat,Domyos,M,Domyos,Yoga Mat,Sports & Outdoors,1354 INR
000098,49,F,Nagpur,867,Fitbit Smartwatch,Fitbit,F,Fitbit,Smartwatch,Electronics,13092 INR
000018,52,F,Kolkata,868,Nivia Yoga Mat,Nivia,F,Nivia,Yoga Mat,Sports & Outdoors,2446 INR
000005,22,M,Ahmedabad,869,Adidas Sneakers,Adidas,M,Adidas,Sneakers,Fashion,5791 INR
000009,27,M,Mumbai,870,Boldfit Yoga Mat,Boldfit,M,Boldfit,Yoga Mat,Sports & Outdoors,1828 INR
000008,57,F,Visakhapatnam,871,Apple Smartphone,Apple,F,Apple,Smartphone,Electronics,84758 INR
000071,44,M,Ahmedabad,872,Domyos Yoga Mat,Domyos,M,Domyos,Yoga Mat,Sports & Outdoors,2494 INR
000037,19,F,Kolkata,873,Apple Laptop,Apple,F,Apple,Laptop,Electronics,98732 INR
000020,33,M,Thiruvananthapuram,874,Domyos Yoga Mat,Domyos,M,Domyos,Yoga Mat,Sports & Outdoors,1751 INR
000035,43,M,Bhopal,875,Reebok Sneakers,Reebok,M,Reebok,Sneakers,Fashion,11256 INR
000032,32,F,Chennai,876,Apple Smartphone,Apple,F,Apple,Smartphone,Electronics,68120 INR
000049,42,F,Bangalore,877,Samsung Smartphone,Samsung,F,Samsung,Smartphone,Electronics,25837 INR
000064,45,F,Patna,878,Asus Laptop,Asus,F,Asus,Laptop,Electronics,35577 INR
000030,31,F,Jaipur,879,Apple Smartphone,Apple,F,Apple,Smartphone,Electronics,51749 INR
000070,54,M,Kolkata,880,Levi's Jeans,Levi's,M,Levi's,Jeans,Fashion,2497 INR
000076,27,F,Chennai,881,Adidas T-shirt,Adidas,F,Adidas,T-shirt,Fashion,1454 INR
000031,54,F,Surat,882,Spykar Jeans,Spykar,F,Spykar,Jeans,Fashion,1946 INR
000089,23,F,Bangalore,883,Lenovo Laptop,Lenovo,F,Lenovo,Laptop,Electronics,60427 INR
000010,39,F,Lucknow,884,Xiaomi Smartphone,Xiaomi,F,Xiaomi,Smartphone,Electronics,74054 INR
000063,32,F,Surat,885,Reebok Sneakers,Reebok,F,Reebok,Sneakers,Fashion,5043 INR
000088,55,F,Chennai,886,Ponds Face Wash,Ponds,F,Ponds,Face Wash,Beauty & Personal Care,352 INR
000092,22,M,Jaipur,887,Noise Smartwatch,Noise,M,Noise,Smartwatch,Electronics,48640 INR
000082,27,F,Lucknow,888,Levi's Jeans,Levi's,F,Levi's,Jeans,Fashion,1549 INR
000001,37,F,Bhopal,889,Nike T-shirt,Nike,F,Nike,T-shirt,Fashion,571 INR
000012,29,F,Nagpur,890,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,723 INR
000004,23,F,Surat,891,Asus Laptop,Asus,F,Asus,Laptop,Electronics,108386 INR
000042,42,M,Chandigarh,892,Reebok Sneakers,Reebok,M,Reebok,Sneakers,Fashion,3387 INR
000093,53,M,Patna,893,Decathlon Yoga Mat,Decathlon,M,Decathlon,Yoga Mat,Sports & Outdoors,1859 INR
000022,26,F,Chandigarh,894,Uniqlo T-shirt,Uniqlo,F,Uniqlo,T-shirt,Fashion,598 INR
000009,28,F,Jaipur,895,Puma Sneakers,Puma,F,Puma,Sneakers,Fashion,9933 INR
000010,41,F,Pune,896,Prestige Mixer Grinder,Prestige,F,Prestige,Mixer Grinder,Home & Kitchen,9001 INR
000014,26,F,Ahmedabad,897,Puma Sneakers,Puma,F,Puma,Sneakers,Fashion,8224 INR
000043,46,F,Coimbatore,898,Mamaearth Face Wash,Mamaearth,F,Mamaearth,Face Wash,Beauty & Personal Care,407 INR
000042,56,M,Visakhapatnam,899,Wrangler Jeans,Wrangler,M,Wrangler,Jeans,Fashion,4062 INR
000041,36,F,Patna,900,Sony Earbuds,Sony,F,Sony,Earbuds,Electronics,13322 INR
000036,43,F,Delhi,901,Mamaearth Face Wash,Mamaearth,F,Mamaearth,Face Wash,Beauty & Personal Care,706 INR
000070,29,M,Nagpur,902,Apple Earbuds,Apple,M,Apple,Earbuds,Electronics,10546 INR
000089,22,F,Visakhapatnam,903,Fitbit Smartwatch,Fitbit,F,Fitbit,Smartwatch,Electronics,17861 INR
000033,60,M,Coimbatore,904,Nike Sneakers,Nike,M,Nike,Sneakers,Fashion,9357 INR
000077,48,F,Surat,905,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,2526 INR
000005,41,M,Delhi,906,Sony Earbuds,Sony,M,Sony,Earbuds,Electronics,6450 INR
000083,57,M,Patna,907,Puma Sneakers,Puma,M,Puma,Sneakers,Fashion,9052 INR
000014,18,M,Jaipur,908,JBL Earbuds,JBL,M,JBL,Earbuds,Electronics,15607 INR
000048,43,F,Patna,909,Decathlon Yoga Mat,Decathlon,F,Decathlon,Yoga Mat,Sports & Outdoors,1712 INR
000004,48,M,Chandigarh,910,Nike Sneakers,Nike,M,Nike,Sneakers,Fashion,3901 INR
000094,27,F,Chandigarh,911,Spykar Jeans,Spykar,F,Spykar,Jeans,Fashion,2494 INR
000067,48,F,Visakhapatnam,912,Lenovo Laptop,Lenovo,F,Lenovo,Laptop,Electronics,124633 INR
000090,46,F,Chennai,913,Nike T-shirt,Nike,F,Nike,T-shirt,Fashion,1959 INR
000091,25,M,Lucknow,914,Dell Laptop,Dell,M,Dell,Laptop,Electronics,127057 INR
000032,51,M,Surat,915,Fitbit Smartwatch,Fitbit,M,Fitbit,Smartwatch,Electronics,38690 INR
000055,47,M,Indore,916,Samsung Smartwatch,Samsung,M,Samsung,Smartwatch,Electronics,43974 INR
000085,45,F,Ahmedabad,917,Mamaearth Face Wash,Mamaearth,F,Mamaearth,Face Wash,Beauty & Personal Care,560 INR
000076,45,F,Ahmedabad,918,JBL Earbuds,JBL,F,JBL,Earbuds,Electronics,10120 INR
000097,22,M,Surat,919,Fitbit Smartwatch,Fitbit,M,Fitbit,Smartwatch,Electronics,23363 INR
000026,47,M,Jaipur,920,Bajaj Mixer Grinder,Bajaj,M,Bajaj,Mixer Grinder,Home & Kitchen,7867 INR
000079,43,M,Bhopal,921,Spykar Jeans,Spykar,M,Spykar,Jeans,Fashion,2213 INR
000087,37,M,Hyderabad,922,Levi's Jeans,Levi's,M,Levi's,Jeans,Fashion,2754 INR
000040,25,M,Bhopal,923,Noise Smartwatch,Noise,M,Noise,Smartwatch,Electronics,29409 INR
000077,26,F,Coimbatore,924,Noise Smartwatch,Noise,F,Noise,Smartwatch,Electronics,43648 INR
000069,59,M,Surat,925,Noise Smartwatch,Noise,M,Noise,Smartwatch,Electronics,20929 INR
000018,29,F,Nagpur,926,Himalaya Face Wash,Himalaya,F,Himalaya,Face Wash,Beauty & Personal Care,467 INR
000002,49,M,Mumbai,927,Reebok Sneakers,Reebok,M,Reebok,Sneakers,Fashion,8703 INR
000088,49,F,Nagpur,928,Prestige Mixer Grinder,Prestige,F,Prestige,Mixer Grinder,Home & Kitchen,2854 INR
000073,19,M,Chandigarh,929,Xiaomi Smartphone,Xiaomi,M,Xiaomi,Smartphone,Electronics,44470 INR
000069,36,M,Nagpur,930,Cetaphil Face Wash,Cetaphil,M,Cetaphil,Face Wash,Beauty & Personal Care,662 INR
000066,25,M,Jaipur,931,Domyos Yoga Mat,Domyos,M,Domyos,Yoga Mat,Sports & Outdoors,2520 INR
000097,20,F,Surat,932,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,4355 INR
000095,59,M,Chandigarh,933,OnePlus Smartphone,OnePlus,M,OnePlus,Smartphone,Electronics,49447 INR
000045,23,F,Delhi,934,JBL Earbuds,JBL,F,JBL,Earbuds,Electronics,12489 INR
000091,57,F,Kolkata,935,Mamaearth Face Wash,Mamaearth,F,Mamaearth,Face Wash,Beauty & Personal Care,311 INR
000027,21,F,Surat,936,Puma T-shirt,Puma,F,Puma,T-shirt,Fashion,1403 INR
000022,38,F,Chandigarh,937,Ponds Face Wash,Ponds,F,Ponds,Face Wash,Beauty & Personal Care,626 INR
000087,24,M,Coimbatore,938,Xiaomi Smartphone,Xiaomi,M,Xiaomi,Smartphone,Electronics,31631 INR
000090,26,M,Hyderabad,939,Wrangler Jeans,Wrangler,M,Wrangler,Jeans,Fashion,4017 INR
000063,27,F,Coimbatore,940,Reebok Sneakers,Reebok,F,Reebok,Sneakers,Fashion,3237 INR
000082,23,F,Vadodara,941,H&M T-shirt,H&M,F,H&M,T-shirt,Fashion,1231 INR
000063,38,M,Chennai,942,Bajaj Mixer Grinder,Bajaj,M,Bajaj,Mixer Grinder,Home & Kitchen,2537 INR
000069,43,M,Coimbatore,943,Apple Earbuds,Apple,M,Apple,Earbuds,Electronics,9799 INR
000042,36,F,Surat,944,Mamaearth Face Wash,Mamaearth,F,Mamaearth,Face Wash,Beauty & Personal Care,679 INR
000063,39,M,Bangalore,945,Lenovo Laptop,Lenovo,M,Lenovo,Laptop,Electronics,32134 INR
000016,28,F,Nagpur,946,OnePlus Smartphone,OnePlus,F,OnePlus,Smartphone,Electronics,41518 INR
000089,26,F,Kolkata,947,Nike T-shirt,Nike,F,Nike,T-shirt,Fashion,1640 INR
000047,34,M,Bhopal,948,Apple Smartwatch,Apple,M,Apple,Smartwatch,Electronics,27974 INR
000081,37,M,Coimbatore,949,Apple Laptop,Apple,M,Apple,Laptop,Electronics,30142 INR
000028,48,M,Hyderabad,950,Mamaearth Face Wash,Mamaearth,M,Mamaearth,Face Wash,Beauty & Personal Care,631 INR
000088,46,M,Ahmedabad,951,Levi's Jeans,Levi's,M,Levi's,Jeans,Fashion,4259 INR
000089,26,F,Chennai,952,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,3927 INR
000094,24,M,Lucknow,953,Lee Jeans,Lee,M,Lee,Jeans,Fashion,1923 INR
000049,26,M,Chennai,954,Nivia Yoga Mat,Nivia,M,Nivia,Yoga Mat,Sports & Outdoors,2799 INR
000084,28,F,Bhopal,955,JBL Earbuds,JBL,F,JBL,Earbuds,Electronics,14490 INR
000079,46,M,Chennai,956,Dell Laptop,Dell,M,Dell,Laptop,Electronics,128624 INR
000016,55,F,Bhopal,957,Puma Sneakers,Puma,F,Puma,Sneakers,Fashion,4290 INR
000032,35,M,Pune,958,Domyos Yoga Mat,Domyos,M,Domyos,Yoga Mat,Sports & Outdoors,409 INR
000085,37,M,Vadodara,959,Mamaearth Face Wash,Mamaearth,M,Mamaearth,Face Wash,Beauty & Personal Care,501 INR
000038,59,M,Pune,960,Butterfly Mixer Grinder,Butterfly,M,Butterfly,Mixer Grinder,Home & Kitchen,3347 INR
000031,49,M,Vadodara,961,Xiaomi Smartphone,Xiaomi,M,Xiaomi,Smartphone,Electronics,56480 INR
000017,42,F,Bhopal,962,Decathlon Yoga Mat,Decathlon,F,Decathlon,Yoga Mat,Sports & Outdoors,2229 INR
000099,22,M,Patna,963,Apple Laptop,Apple,M,Apple,Laptop,Electronics,64365 INR
000028,20,M,Indore,964,Domyos Yoga Mat,Domyos,M,Domyos,Yoga Mat,Sports & Outdoors,2874 INR
000092,50,F,Coimbatore,965,Nike Sneakers,Nike,F,Nike,Sneakers,Fashion,10791 INR
000069,57,M,Jaipur,966,HP Laptop,HP,M,HP,Laptop,Electronics,40357 INR
000066,31,M,Surat,967,Spykar Jeans,Spykar,M,Spykar,Jeans,Fashion,1341 INR
000040,45,M,Bangalore,968,boAt Earbuds,boAt,M,boAt,Earbuds,Electronics,15237 INR
000015,47,M,Chandigarh,969,Apple Smartwatch,Apple,M,Apple,Smartwatch,Electronics,2830 INR
000091,26,M,Kolkata,970,Bajaj Mixer Grinder,Bajaj,M,Bajaj,Mixer Grinder,Home & Kitchen,9974 INR
000093,34,M,Bhopal,971,Fitbit Smartwatch,Fitbit,M,Fitbit,Smartwatch,Electronics,9736 INR
000099,19,F,Coimbatore,972,Puma T-shirt,Puma,F,Puma,T-shirt,Fashion,430 INR
000034,54,M,Visakhapatnam,973,Bajaj Mixer Grinder,Bajaj,M,Bajaj,Mixer Grinder,Home & Kitchen,2408 INR
000064,54,M,Bhopal,974,Fitbit Smartwatch,Fitbit,M,Fitbit,Smartwatch,Electronics,8743 INR
000074,25,M,Vadodara,975,Apple Smartphone,Apple,M,Apple,Smartphone,Electronics,16610 INR
000032,20,F,Bhopal,976,Adidas Sneakers,Adidas,F,Adidas,Sneakers,Fashion,4932 INR
000005,53,F,Pune,977,Wrangler Jeans,Wrangler,F,Wrangler,Jeans,Fashion,4209 INR
000093,38,F,Chennai,978,Ponds Face Wash,Ponds,F,Ponds,Face Wash,Beauty & Personal Care,222 INR
000065,21,M,Pune,979,Nivia Yoga Mat,Nivia,M,Nivia,Yoga Mat,Sports & Outdoors,1942 INR
000009,47,F,Chandigarh,980,Levi's Jeans,Levi's,F,Levi's,Jeans,Fashion,4541 INR
000002,41,M,Chandigarh,981,Ponds Face Wash,Ponds,M,Ponds,Face Wash,Beauty & Personal Care,737 INR
000032,47,F,Patna,982,Prestige Mixer Grinder,Prestige,F,Prestige,Mixer Grinder,Home & Kitchen,5516 INR
000020,18,F,Ahmedabad,983,Sony Earbuds,Sony,F,Sony,Earbuds,Electronics,1314 INR
000043,18,F,Chandigarh,984,Dell Laptop,Dell,F,Dell,Laptop,Electronics,99443 INR
000031,44,F,Bangalore,985,Fitbit Smartwatch,Fitbit,F,Fitbit,Smartwatch,Electronics,8096 INR
000006,32,F,Bhopal,986,Philips Mixer Grinder,Philips,F,Philips,Mixer Grinder,Home & Kitchen,3065 INR
000065,26,F,Chennai,987,Himalaya Face Wash,Himalaya,F,Himalaya,Face Wash,Beauty & Personal Care,545 INR
000085,26,M,Chandigarh,988,H&M T-shirt,H&M,M,H&M,T-shirt,Fashion,1940 INR
000051,38,F,Nagpur,989,Adidas T-shirt,Adidas,F,Adidas,T-shirt,Fashion,452 INR
000026,26,M,Hyderabad,990,Dell Laptop,Dell,M,Dell,Laptop,Electronics,88925 INR
000060,38,F,Delhi,991,Domyos Yoga Mat,Domyos,F,Domyos,Yoga Mat,Sports & Outdoors,1150 INR
000058,37,F,Jaipur,992,Apple Laptop,Apple,F,Apple,Laptop,Electronics,50658 INR
